m2987.mp3,0,-303.79025 113.52276 -33.969208 59.187138 -51.752872 21.407768 -14.3076515 6.6049247 5.5565476 2.9235353 4.3920536 -4.293417 5.217228
m1737.mp3,0,-145.44485 159.03473 -12.768469 61.684074 -16.203444 9.1452 -32.15973 2.5053713 -13.29493 -5.0695553 -4.135792 -9.254945 -2.5465143
m2139.mp3,0,-283.64597 140.59074 -28.644157 56.575302 -20.81426 10.166895 -14.024136 -8.7342615 -5.50337 -8.633517 0.25000218 -1.7854456 -15.685116
m123.mp3,0,-299.8493 138.63307 -51.563232 51.83749 -24.296947 16.435543 -27.036043 9.649825 -8.192533 -8.994911 3.356348 -5.008313 -0.09011415
m1985.mp3,0,-264.7966 149.01767 -34.269863 53.623547 -29.36897 21.578508 -27.114576 -9.6632805 -22.218262 -2.0934935 -4.1131167 -5.910923 4.6328893
m3324.mp3,0,-300.26807 136.48022 -53.58483 25.510914 -21.047783 -1.7851171 -31.393236 -6.243618 -8.893316 -8.4962845 -5.902407 -13.243931 -0.4597679
m430.mp3,0,-203.07214 125.6422 -35.88453 54.980797 -40.168694 14.8084755 -38.1807 8.331193 -12.569041 -4.8042088 1.164799 -11.676837 -0.4509889
m1158.mp3,0,-398.28754 125.11972 -28.179178 54.20142 -5.3920126 23.675283 -33.567184 6.9753475 -5.965073 -12.558412 14.767792 -10.529074 -4.7577763
m988.mp3,0,-253.97292 127.690094 -31.346163 64.444855 -25.512352 10.919956 -29.564909 7.0953946 -16.915602 2.6466517 -9.055755 2.7447064 -1.7358149
m3269.mp3,0,-263.86105 131.27582 -55.35529 63.989086 -41.30302 27.051676 -25.769176 6.983187 -8.514956 4.313296 2.9998622 -5.334838 5.8007216
m3643.mp3,0,-285.48856 141.71062 -15.416194 60.892025 -18.584965 15.572054 -19.534258 7.479898 0.5504363 -5.036431 3.7788768 2.8435135 -7.1294336
m3026.mp3,0,-284.44916 108.56036 -8.147611 48.30109 -2.7683492 6.7091937 -23.860222 2.7947485 -14.718378 -3.3345428 -7.8871126 1.930915 -4.9263635
m2247.mp3,0,-297.00302 129.45929 -15.486588 57.668217 -20.353422 21.840546 -23.934975 7.288629 -10.458976 2.959643 -0.35921693 -6.5786324 -0.5566224
m2829.mp3,0,-166.53075 129.05913 -36.95889 72.27134 -20.467474 15.735051 -13.322171 -5.4783735 9.93507 -7.44829 0.11160453 7.22942 -0.30933493
m699.mp3,0,-285.4819 143.02528 -16.655813 45.24581 -14.91705 11.647928 -16.230232 -4.520051 -9.526461 -6.3440075 1.0417925 -11.613091 -6.9710293
m1432.mp3,0,-153.59314 149.56837 -70.06497 58.73033 -23.464428 -1.9415948 -29.959406 -5.465533 -13.019238 -12.37267 -9.32971 -9.312004 -7.126507
m2425.mp3,0,-399.1942 138.54092 -44.79539 46.002037 0.11645356 -1.4841485 0.5936605 -7.6147947 -20.217665 -1.157346 -9.642267 -9.391212 1.592216
m222.mp3,0,-301.23297 137.49167 -1.2175854 25.150797 -13.373224 9.216294 -37.12504 0.27427244 -17.652203 -20.070189 0.21598816 -15.213338 -21.943682
m145.mp3,0,-285.33398 146.40901 -35.88821 13.2088585 -32.620758 3.8381052 -31.424236 -14.412069 -13.046499 -1.3643765 -4.3423686 -8.885925 -3.3878899
m1501.mp3,0,-189.19667 167.90143 -26.436804 58.45576 -14.08792 20.890089 -21.271826 6.744751 -4.2732825 -4.392404 -1.9841455 -2.9065437 -6.8397217
m316.mp3,0,-223.58316 178.2393 52.40388 17.610147 -30.63305 28.262827 -20.650396 -21.041084 -17.170397 -13.349951 -1.8279636 -9.788923 -15.18821
m2094.mp3,0,-197.80052 141.97302 -30.761469 56.374763 -37.53845 30.803814 -32.527447 16.101393 0.47403392 4.7833037 1.8423374 1.1630987 10.510795
m809.mp3,0,-198.26984 155.74721 -26.648119 43.747715 -21.47892 -0.44664913 -32.46825 -4.642611 -7.480015 -7.922243 -11.706406 -2.0059853 -4.707219
m1297.mp3,0,-373.3862 129.75156 -45.01166 33.015903 -15.764803 13.383324 -13.548873 1.3103411 -5.083648 -3.4710765 2.0709546 -6.930293 2.3535624
m196.mp3,0,-128.8137 140.07518 -54.554546 53.59503 -41.17174 16.526443 -22.849022 -7.132133 -7.7830896 2.6580276 -1.8476722 5.9153757 -0.3280103
m2460.mp3,0,-264.54944 145.19333 -21.667715 44.40883 -13.7165575 8.620685 -23.160557 8.193642 -14.416962 6.230293 4.4614882 1.4285933 8.685385
m3588.mp3,0,-134.88544 101.3911 -60.566162 68.5112 -34.130096 34.574917 -27.342047 17.090063 -15.130532 10.760156 1.3539381 -0.734511 3.8707376
m225.mp3,0,-311.8292 146.99126 -36.811913 32.66188 -22.208277 8.640826 -16.556507 5.4231825 -10.818719 7.1837873 -0.23200807 1.9573897 5.5981846
m2614.mp3,0,-315.43307 135.1616 -3.0516307 70.600334 -27.525969 13.222306 -26.691544 2.307317 -8.354577 -5.4199433 -0.074581884 -5.128628 1.8478494
m1124.mp3,0,-210.07074 153.80966 -31.343573 38.154663 -29.309368 4.571364 -35.919975 -13.030633 -14.773132 1.0368638 -2.4800127 -7.851608 -3.2799819
m2434.mp3,0,-444.22137 135.03535 -24.484016 76.765076 -26.232779 7.714027 -12.977934 -4.3408055 -14.487547 12.838748 -3.2014337 -1.6861649 -1.0849593
m2963.mp3,0,-269.16937 182.30965 1.1328487 26.189377 -2.8920357 -2.1178892 -22.413704 -11.076751 -2.257317 2.6854649 -2.426118 3.7879026 0.54456687
m3359.mp3,0,-292.63998 143.57405 -61.501488 38.445805 -37.886726 5.252876 -26.830238 -3.5086124 -11.787469 -9.02131 -6.8713856 -14.557927 -5.980442
m2645.mp3,0,-334.4204 156.28381 21.759884 26.06746 1.019086 -5.2395415 -24.160162 -3.9853685 -15.13028 -9.343502 -6.5731196 -13.453231 -3.115554
m287.mp3,0,-308.71188 122.60763 -62.167465 55.751545 -28.181963 17.68194 -34.324673 5.68064 -12.31823 -5.308711 -4.1007876 -13.801679 0.78658485
m193.mp3,0,-293.4932 132.79399 -22.430767 26.315275 -61.42302 19.688263 -35.584232 -3.3139603 -19.196154 -6.4889817 0.06127402 -9.546958 -7.029164
m2093.mp3,0,-140.65063 146.12247 -42.95374 61.43212 -34.050392 4.605568 -13.490253 -7.429116 -14.140331 -6.7781963 -7.97943 2.2263737 -1.289759
m3434.mp3,0,-173.76038 108.042206 -82.995476 41.67651 -63.73166 -2.4182537 -28.227226 -16.881927 -11.763334 -7.7360096 -8.831966 -0.6754576 -6.4948387
m2926.mp3,0,-371.36667 152.16823 21.17161 61.241383 -8.084035 17.512907 -8.983673 5.303306 -11.244949 -3.8009744 -3.8184595 -9.381175 4.765743
m3352.mp3,0,-389.97498 140.79814 -2.6197813 35.372753 -19.989899 -9.700136 -15.090547 6.099364 -20.104143 -0.7598035 -7.9488807 -6.238135 6.299078
m529.mp3,0,-271.26584 137.34013 -14.963568 53.672085 -25.115911 26.007175 -31.547964 1.2194723 -8.400267 -3.7987967 10.5401945 -12.347146 3.8161519
m2032.mp3,0,-271.08856 141.14366 -35.076477 46.36514 -29.518364 -6.542028 -38.69462 -7.626351 -11.009395 -7.404664 2.862951 -5.916657 9.769616
m224.mp3,0,-248.1932 149.21738 -1.7565675 45.834755 -1.7677238 19.981531 -17.47879 11.895942 -1.6600999 -1.1724162 2.8499408 1.8251401 -2.3232253
m1701.mp3,0,-324.44717 145.4297 -9.765875 50.880344 -13.8129 22.635715 -24.184689 17.443571 -7.5987597 9.520116 1.4775054 -7.009259 5.388228
m2396.mp3,0,-266.16196 122.974724 -69.9588 55.167393 -45.557476 -3.8149443 -21.198793 -17.19175 -11.339791 -3.3996904 -5.4228616 -6.336842 -10.68079
m2467.mp3,0,-296.46808 131.84538 -4.8174086 62.55779 -11.464284 13.903643 -15.700553 4.8074265 -10.640709 12.913045 0.057290185 -2.8382938 7.71018
m3465.mp3,0,-197.69872 116.716 -56.457962 71.529755 -50.59474 14.025014 -28.882019 -2.3073134 -12.50537 -1.1661212 0.29666746 -8.08479 3.453292
m1389.mp3,0,-223.1284 105.096146 -56.712254 52.94892 -56.372257 11.940254 -28.268217 -9.313428 -9.692192 -14.769476 -1.5567585 -8.499115 -12.310427
m398.mp3,0,-219.00471 139.59619 -29.215233 47.870163 -41.49473 27.822474 -22.599825 1.3623114 -7.125049 -16.840784 4.0767674 0.51264536 -2.039287
m867.mp3,0,-180.85706 131.96704 -64.09024 38.163025 -37.31195 6.4942083 -10.882832 -5.8450565 -12.625337 8.419779 -10.5846195 -5.823472 -3.0864317
m2848.mp3,0,-243.76094 177.16986 -46.409813 55.736782 -22.277662 17.000118 -13.072799 -11.408219 -8.883836 7.0349627 5.2565 -4.245141 -1.2900932
m1255.mp3,0,-353.568 135.75497 -51.341846 63.191948 -35.586872 8.020203 -9.643883 -0.03863724 -11.235527 10.320191 -1.4483517 -0.9514288 1.4150087
m3311.mp3,0,-229.73906 120.62646 -72.8868 34.198574 -44.966957 16.038359 -28.683756 -6.022294 -3.12942 -4.092294 -0.6195084 -16.443811 4.2349963
m1031.mp3,0,-218.0073 142.24983 -40.43424 51.029213 -43.161407 21.190039 -24.807955 -10.42528 -5.671465 -2.3865323 -2.6920946 -13.181151 3.5238514
m2359.mp3,0,-354.44324 121.92221 -60.141403 66.61006 -29.314651 3.324392 -26.321436 5.060126 -24.192106 4.825123 -6.3691144 -7.247133 1.5049217
m2052.mp3,0,-161.53117 133.27716 -36.837532 46.069008 -42.6938 14.236507 -23.91531 -7.5145617 -13.961432 -1.5673007 3.3358934 -9.453281 4.1603136
m1269.mp3,0,-305.62332 128.31566 -20.98028 45.854084 -15.149384 8.818377 -33.540295 -3.6372252 -19.543846 -8.385599 -3.597874 -3.7419553 -8.6659775
m2912.mp3,0,-253.16875 99.5793 -49.003155 58.097733 -35.2162 14.199346 -26.894918 6.7470975 -7.5429115 -1.524411 6.5690503 -10.3258295 1.418381
m3526.mp3,0,-192.7912 137.28989 -47.17319 50.18878 -46.821915 12.678308 -40.665127 1.0456245 -16.993933 -6.012682 -6.4005136 -7.6977315 -0.8585928
m2266.mp3,0,-402.63663 147.24661 -17.823826 39.299904 -35.1899 6.2873917 -13.472596 -4.518944 -16.133884 5.00537 2.7294703 -4.5995336 -4.3847933
m1890.mp3,0,-273.2863 138.7195 -8.233988 66.41271 -33.62559 16.155766 -29.390705 8.868647 -16.3322 -2.8098502 0.96355 -8.230444 2.601395
m24.mp3,0,-273.32745 141.53499 -28.502317 47.896595 -6.7510505 -0.5168543 -21.141945 -2.6457102 -18.381683 7.2036877 -5.0980387 -5.897379 -0.3932129
m1731.mp3,0,-72.2701 125.609215 -68.03009 60.28791 -36.90916 24.624662 -36.77634 5.50905 -21.248035 4.152841 -1.5313345 -7.6098986 8.7560835
m1546.mp3,0,-263.5624 144.0927 -57.50369 42.841064 -9.566191 -3.777834 -22.878887 0.27865347 -5.700986 0.8525255 12.917736 -1.5320133 -2.2530003
m2043.mp3,0,-365.1818 150.91698 -18.559084 64.44512 -16.609232 -3.2531047 -11.2205515 1.025753 -5.858792 -3.4975677 -1.2475858 -4.171381 3.0069883
m2444.mp3,0,-341.5018 108.12047 -7.8182273 59.274048 -26.632235 16.273296 -28.82028 6.980273 -17.219316 -2.6519625 -7.3648596 -11.596473 -1.1245697
m1260.mp3,0,-214.78029 132.1574 -60.815113 55.88135 -22.036463 -0.682225 -22.555595 -9.425455 -13.909237 -7.865355 -7.0094953 -8.113061 -3.8287537
m413.mp3,0,-245.47409 126.80902 -39.373062 67.5277 -17.777899 12.837255 -31.27167 -0.67059386 6.52335 4.7682505 -0.7708671 -6.9189434 9.267835
m156.mp3,0,-214.30502 99.86992 -30.866667 70.09567 -33.830357 14.768466 -30.887033 9.980053 -12.331597 2.4849277 -6.6162047 -8.794494 3.7563298
m1498.mp3,0,-149.56491 133.53223 6.8922834 43.49546 -9.995078 19.682663 -20.173971 5.840365 -14.770144 -4.5715566 -2.9970632 0.088312946 -1.6732336
m1239.mp3,0,-477.74518 132.91138 -5.941165 37.455177 -26.51341 5.638233 -23.719072 1.2553903 -7.041626 -10.827019 0.25003815 -6.3567605 -2.0290358
m1394.mp3,0,-200.94801 160.62326 -2.449883 38.919193 -31.28597 15.73292 -22.192457 1.9291267 -6.0766554 -3.834283 4.4293647 -2.2203338 1.4362824
m214.mp3,0,-186.41765 132.34119 -29.0914 64.26536 -17.855968 14.081762 -27.150183 3.3853076 -21.42277 -7.574503 -1.2257242 -11.411121 12.494875
m22.mp3,0,-386.48767 146.71825 -24.062386 44.38968 -10.100212 1.3696822 -20.34015 6.2759676 -14.801323 4.956419 -6.9410033 -3.7366424 3.0352664
m2320.mp3,0,-355.258 88.5703 -35.223274 60.710487 -29.785648 16.895512 -45.240753 19.838884 -25.230316 -4.8987274 -1.457658 -13.628602 0.6881783
m2686.mp3,0,-114.001144 134.46219 -62.435287 42.729362 -49.850674 31.140167 -30.614084 9.158135 -9.948887 7.699546 2.4337502 -6.2196445 -0.22094841
m1924.mp3,0,-212.31761 162.39319 13.754415 40.508007 -30.13442 21.293966 -24.813963 -2.3069901 -9.614582 -4.7973485 -12.915144 -11.833762 -4.451
m1528.mp3,0,-342.60632 167.5726 -32.065987 22.873886 -28.404257 10.87643 -18.245676 -9.614258 -4.686921 -7.446075 9.2608795 -6.0479736 -4.2146535
m2138.mp3,0,-321.3656 139.34991 -39.585827 46.93379 -21.78272 -5.39325 -34.829536 3.1638565 -28.261612 4.4056067 10.954279 -13.748214 9.240633
m21.mp3,0,-186.37372 123.19111 -49.68155 50.679703 -28.1485 5.0084753 -27.192905 -14.039795 -5.664442 -1.876601 1.1341356 -11.103992 0.09068912
m761.mp3,0,-146.04155 148.04878 -61.07773 71.95873 -33.774384 20.588087 -7.950085 -5.416848 1.2529182 3.5515764 -2.3310905 -1.3970579 -1.3383267
m623.mp3,0,-262.06674 107.47001 -44.00325 39.130394 -38.938103 -14.466413 -31.793095 -4.9721313 -16.929743 -9.981398 -3.5127797 -15.063155 -0.9615865
m2002.mp3,0,-316.56647 117.46379 -26.496887 45.4483 -11.976727 16.921854 -16.804379 1.481329 -15.137417 -6.0247197 -2.2323756 -0.8695441 -4.2594843
m641.mp3,0,-315.27124 121.08117 -13.97343 49.210716 -49.869568 15.34598 -10.360966 -6.607658 -7.6270847 1.2349938 2.1114135 -2.8254812 9.440574
m5.mp3,0,-245.86394 163.22925 -27.699043 37.038624 -16.465387 -4.761277 -16.95217 -6.325825 -1.274632 -5.237527 4.096938 -1.7489885 -4.706073
m1615.mp3,0,-214.25194 159.1809 -27.452215 44.013443 -11.054908 -1.0499675 -2.3164458 -5.0902367 -9.882773 12.242887 0.65488046 -5.5002637 9.8908
m212.mp3,0,-290.38596 122.73116 -47.01645 42.67272 -48.16212 9.19231 -25.638588 -2.7830129 -16.189596 0.58352584 -8.492158 -11.162953 -4.507546
m995.mp3,0,-222.22914 136.0016 -31.914585 40.630486 -36.023323 10.231507 -27.362206 -10.411017 -12.795759 -6.9073915 -6.9712896 -16.66183 -0.3678853
m613.mp3,0,-221.91618 119.976456 -59.912704 54.85723 -40.51883 9.41285 -32.52162 -1.0965114 -12.606867 -8.148219 -0.38136062 -11.651732 -5.9798546
m487.mp3,0,-138.15755 153.38634 -72.58936 51.98747 -41.94089 3.0936751 -25.720587 -2.9750416 -6.1054206 -0.8835164 -3.602715 -8.011929 -6.768832
m1743.mp3,0,-313.76056 139.99933 -55.399624 40.09716 -12.532614 16.897207 -23.077168 15.384394 -36.2288 1.0436046 -5.3681827 -23.425566 5.0580654
m2481.mp3,0,-313.6203 161.48915 -28.555506 42.00624 -4.597825 4.042876 -7.6716485 0.20659178 -3.0050745 8.514013 -1.4868892 2.734457 -0.55979526
m3027.mp3,0,-223.72287 136.09729 -37.31357 64.50677 -29.35312 26.191822 -18.55786 2.1539428 -13.696487 -2.3458354 4.9463286 -2.0669026 0.7788157
m3645.mp3,0,-310.8666 117.469604 -19.331697 59.139576 -12.664192 -1.8092293 -18.369473 -13.084975 -16.007402 3.4408774 -9.793445 -7.7737856 -6.206719
m1301.mp3,0,-116.08483 123.9647 -36.554447 59.171837 -39.04623 25.15176 -36.69801 9.181567 -16.839825 -2.406045 -4.23514 -6.968443 -6.6410723
m420.mp3,0,-310.76385 165.32225 -12.119804 32.57575 -15.688909 -2.8647246 -17.043869 -6.0712914 -5.2814417 -0.934329 -0.9750781 -2.514043 -2.8335922
m159.mp3,0,-188.5226 113.603195 -54.349922 28.615055 -45.962093 31.197083 -31.338953 -17.373755 -15.028452 8.175762 -18.588099 -5.217083 8.369828
m2553.mp3,0,-246.32837 111.905396 -43.963093 48.512478 -29.97853 -1.9054269 -9.342806 -5.804146 1.1028811 -4.352047 3.1733575 -4.111696 -4.5659294
m2905.mp3,0,-518.2096 149.20433 18.766037 24.172699 -11.9603615 9.9337635 -15.497876 -1.9695773 -4.215109 -5.7338715 -2.2696354 -0.9847831 -3.8956568
m627.mp3,0,-187.75662 121.21762 -56.34364 54.991463 -34.584198 22.370127 -13.255082 12.663934 -12.278331 10.089399 -0.011182989 1.7474495 2.2461061
m3019.mp3,0,-344.21255 141.25633 -23.545624 45.40182 -32.341312 -17.543242 -16.17752 6.887035 0.034412708 -5.1853566 -1.4720829 10.593235 -1.0411533
m372.mp3,0,-329.9548 137.58028 -16.062063 34.973064 -23.309208 5.902766 -24.206799 0.2521358 -29.589258 -8.602324 -10.296346 -13.698196 -8.298563
m1686.mp3,0,-283.0387 117.44332 -0.24146593 73.87606 -24.432423 41.685646 -19.881313 11.93569 -17.478647 6.487504 6.4835463 0.2205188 1.1082547
m853.mp3,0,-268.389 146.96709 -30.499842 54.059757 -31.104635 13.01273 -29.60753 8.242379 -7.255247 2.0662785 7.408515 -3.4571965 -1.7696428
m3485.mp3,0,-294.6773 109.375244 -85.86911 24.657469 -46.67876 4.2926497 -31.157095 -5.8728843 -24.119299 7.1613216 -4.7913756 -9.668437 0.8904699
m1250.mp3,0,-184.51384 111.59915 -65.33621 38.217472 -41.293644 5.277743 -43.315098 -14.080996 -23.609896 -1.6260248 -10.780209 -14.886111 -4.0884857
m500.mp3,0,-244.96832 139.7258 10.510287 25.460182 -23.62091 6.061779 -14.970475 1.8178273 -8.62918 -5.784097 -4.6962304 -8.448225 6.422683
m1543.mp3,0,-344.37003 165.15842 -28.085524 29.94677 -5.1088915 5.6246014 -18.392038 -3.1966734 -2.074531 -6.045101 1.2090067 -0.14250065 -4.479114
m3235.mp3,0,-289.62238 169.73592 -2.0479283 25.925087 -7.319348 -1.148843 -18.586187 4.200344 -17.975828 4.4559436 -3.6745057 -0.061696786 -3.3559005
m905.mp3,0,-373.76547 149.11586 -52.27208 73.950356 -31.111572 15.13329 -17.326809 -8.404287 12.398925 -4.8172894 -3.3331273 7.2428694 -6.3308454
m2494.mp3,0,-287.7817 137.56493 -10.077681 45.740215 -22.396406 12.750598 -29.45755 7.468042 -17.27351 -1.9334334 -4.9866867 -12.2695 1.6342809
m3242.mp3,0,-354.38617 134.44382 -34.56507 40.281677 -10.800188 -8.137596 -26.265558 -5.5214934 -22.283895 -3.064077 -7.5352798 -8.711216 -0.12477637
m389.mp3,0,-352.34625 106.97749 -11.588102 78.6575 -7.4543304 28.733498 -27.878305 -8.676271 -23.952557 0.7242054 -13.988482 -13.032893 10.398725
m526.mp3,0,-276.12027 148.69649 -30.307732 37.172276 -33.250263 0.5364944 -20.326069 3.2938235 -8.373144 -5.789776 4.696351 -9.051103 1.5277724
m3338.mp3,0,-142.0406 104.839424 -35.43955 56.02957 -25.089361 32.90757 -19.647968 15.850799 -26.520588 -4.122101 -9.399743 -8.914644 -5.781314
m2125.mp3,0,-322.40378 158.1851 -29.84932 51.199448 -19.065018 4.444869 -17.811848 1.4592137 -8.350625 -0.9083487 -2.3683665 -5.6287813 -2.244594
m146.mp3,0,-334.44446 121.7166 -18.655529 54.3464 -25.098503 11.993842 -29.571306 -0.7486913 -22.910381 -17.898527 -9.649002 -11.239718 -0.037376754
m65.mp3,0,-380.18634 137.97333 -1.7421397 42.36801 -12.387236 6.101683 -23.65197 -1.6147168 -18.191156 -1.5868397 -11.870954 -9.857827 -5.594381
m2858.mp3,0,-266.59213 148.99512 -50.90533 47.18604 -25.143034 -2.3744075 -32.712215 -3.3947127 -21.161253 -9.360568 -6.0127196 -3.5634673 -3.2602038
m2113.mp3,0,-206.43297 153.93031 -38.162136 20.023485 -1.4104254 8.787267 -42.821465 5.186421 -20.294645 -8.031218 -15.039436 -7.3688197 -12.411684
m271.mp3,0,-196.91847 137.58086 -48.128647 54.290154 -26.345581 10.274915 -25.517553 -2.7826672 -12.00573 -4.409727 -3.7075741 -4.6712203 -1.1024972
m3656.mp3,0,-255.12234 133.42162 -41.356655 31.788734 -44.914894 12.882906 -40.65402 7.4285173 -22.417944 -1.2599682 -1.9728888 -14.165355 0.6210266
m1966.mp3,0,-212.67334 140.63162 -53.613747 43.688248 -36.71902 18.900959 -36.458817 0.9572374 -15.206883 15.743728 -5.1305246 -3.191493 5.9951167
m618.mp3,0,-237.31305 149.5514 -45.363537 67.42508 -8.555733 27.336798 -10.244308 17.283619 8.263881 5.5509977 -0.13838856 13.24363 1.9291513
m522.mp3,0,-403.48297 147.00453 2.0085316 26.634583 -36.885265 11.9305 -33.770996 3.912125 -12.215017 -8.011238 4.7636867 -6.3077083 -2.8127644
m137.mp3,0,-263.996 143.10136 -50.631977 38.93859 -49.582817 11.690307 -23.480406 -10.4996605 -15.09764 -1.1952627 -2.854004 -11.007733 2.1581998
m2281.mp3,0,-202.6099 139.22243 -24.205393 51.533024 -10.515529 9.833021 -29.448458 -24.170797 -16.25573 -17.925144 -8.224267 -2.0664444 -12.881125
m2832.mp3,0,-319.89697 179.29771 -35.108875 20.036701 -18.919224 -8.256181 -19.968967 -5.9954944 -1.3883553 -10.796855 -2.282827 3.7839158 3.7919116
m113.mp3,0,-131.96652 123.5407 -74.86989 66.23733 -34.62718 26.114307 -14.646564 -14.088124 4.1687756 -8.945602 -1.0406427 -4.4854355 -3.8368566
m635.mp3,0,-140.99239 153.45973 -56.776894 77.001564 -22.567926 30.236567 -24.480492 4.4828725 -11.190743 -1.9017322 5.4775105 0.19638373 10.908247
m469.mp3,0,-263.46133 134.91325 -21.77837 54.91084 -23.461573 7.6608596 -28.338871 11.144838 -15.31677 -10.752805 4.554962 -8.330556 7.734277
m1095.mp3,0,-356.69992 152.29718 -11.460036 55.55165 -5.740231 32.215748 -9.731534 18.239616 -6.5285616 -1.5136005 3.767312 0.44888502 3.7086911
m2417.mp3,0,-225.56937 149.72784 -57.539997 48.737007 -13.300169 0.1880642 -17.795414 0.007780919 -17.195702 6.2560863 -4.876352 -5.010962 -1.3062627
m2533.mp3,0,-301.84943 153.40022 -8.39722 34.14675 -34.668564 21.845793 -20.760641 6.1791897 -6.891527 -6.2158065 4.39437 4.000633 -1.2696087
m3291.mp3,0,-292.93295 133.18427 -49.86336 16.730663 -40.612103 -18.1236 -22.405775 -13.871828 -23.808931 2.0683122 -12.432008 -10.035816 -3.5874572
m3429.mp3,0,-190.74925 119.61346 -49.004833 40.037228 -28.676018 6.33267 -24.283506 -5.662329 -20.838354 8.253128 -9.678093 -7.2323403 7.825422
m1480.mp3,0,-328.4413 131.44737 17.972828 41.649734 -9.518711 0.6245265 -4.394173 -8.858303 -5.556763 -4.2124715 -4.6298604 -6.179774 -1.605675
m2788.mp3,0,-263.88138 143.2514 -18.531624 -3.5820422 -29.333551 9.193088 -34.496307 -15.846729 -32.500427 -28.651056 -9.241594 -19.822735 -6.7010765
m250.mp3,0,-162.54626 180.8472 -1.5709484 56.275833 -15.073251 14.173018 -24.53213 -6.430563 -4.44409 -3.8490193 2.7249236 -2.6729996 4.965297
m2479.mp3,0,-163.99173 119.2222 -39.42625 48.34279 -14.035131 16.515148 -23.88727 11.774187 -13.958126 1.6588976 2.2251174 -1.5345407 3.510754
m424.mp3,0,-189.63266 146.49493 -59.960682 52.16978 -47.306915 1.5872916 -16.303144 -16.72549 -5.809614 -5.364375 -1.0630331 -1.332245 -8.66945
m701.mp3,0,-298.0998 133.94704 -63.079895 41.94152 -35.56155 7.3956733 -34.572906 -8.034819 -16.445358 -5.573932 2.2996159 -15.830199 -2.9857347
